file_path,label
data\processed\Dicrurus andamanensis\11_seg001.wav,Dicrurus andamanensis
data\processed\Todiramphus chloris\11_seg005.wav,Todiramphus chloris
data\processed\Lanius tephronotus\5_seg003.wav,Lanius tephronotus
data\processed\Stachyridopsis ambigua\13_seg018.wav,Stachyridopsis ambigua
data\processed\Chloropsis jerdoni\2_seg010.wav,Chloropsis jerdoni
data\processed\Mystery mystery\56_seg016.wav,Mystery mystery
data\processed\Sturnia malabarica\11_seg004.wav,Sturnia malabarica
data\processed\Alcippe cinerea\6_seg009.wav,Alcippe cinerea
data\processed\Mystery mystery\313_seg006.wav,Mystery mystery
data\processed\Aethopyga gouldiae\2_seg003.wav,Aethopyga gouldiae
data\processed\Mystery mystery\326_seg005.wav,Mystery mystery
data\processed\Alcippe cinerea\24_seg012.wav,Alcippe cinerea
data\processed\Mystery mystery\327_seg008.wav,Mystery mystery
data\processed\Pellorneum ruficeps\99_seg000.wav,Pellorneum ruficeps
data\processed\Mystery mystery\310_seg011.wav,Mystery mystery
data\processed\Cypsiurus balasiensis\7_seg001.wav,Cypsiurus balasiensis
data\processed\Mystery mystery\25_seg035.wav,Mystery mystery
data\processed\Arborophila torqueola\25_seg004.wav,Arborophila torqueola
data\processed\Cyornis unicolor\21_seg009.wav,Cyornis unicolor
data\processed\noise\Paradoxornis_guttaticollis__2__seg004.wav,noise
data\processed\Mystery mystery\376_seg011.wav,Mystery mystery
data\processed\noise\Sphenocichla_humei__22__seg002.wav,noise
data\processed\Cyornis unicolor\11_seg011.wav,Cyornis unicolor
data\processed\Liocichla phoenicea\13_seg044.wav,Liocichla phoenicea
data\processed\Pellorneum ruficeps\17_seg006.wav,Pellorneum ruficeps
data\processed\Liocichla phoenicea\1_seg000.wav,Liocichla phoenicea
data\processed\noise\Cyornis_poliogenys__1__seg010.wav,noise
data\processed\Todiramphus chloris\23_seg003.wav,Todiramphus chloris
data\processed\Chloropsis\18_seg003.wav,Chloropsis
data\processed\Arborophila torqueola\30_seg000.wav,Arborophila torqueola
data\processed\Cuculus micropterus\65_seg005.wav,Cuculus micropterus
data\processed\Mystery mystery\328_seg010.wav,Mystery mystery
data\processed\Liocichla phoenicea\21_seg017.wav,Liocichla phoenicea
data\processed\Pellorneum ruficeps\100_seg007.wav,Pellorneum ruficeps
data\processed\Halcyon coromanda\1_seg002.wav,Halcyon coromanda
data\processed\Mystery mystery\249_seg003.wav,Mystery mystery
data\processed\Halcyon coromanda\7_seg000.wav,Halcyon coromanda
data\processed\noise\Glaucidium_cuculoides__12__seg029.wav,noise
data\processed\Polyplectron bicalcaratum\2_seg010.wav,Polyplectron bicalcaratum
data\processed\Chloropsis jerdoni\2_seg004.wav,Chloropsis jerdoni
data\processed\Sphenocichla humei\14_seg003.wav,Sphenocichla humei
data\processed\Arborophila torqueola\7_seg009.wav,Arborophila torqueola
data\processed\Pellorneum ruficeps\38_seg005.wav,Pellorneum ruficeps
data\processed\Sturnia malabarica\4_seg002.wav,Sturnia malabarica
data\processed\Glaucidium cuculoides\31_seg001.wav,Glaucidium cuculoides
data\processed\Pellorneum ruficeps\9_seg000.wav,Pellorneum ruficeps
data\processed\Mystery mystery\300_seg041.wav,Mystery mystery
data\processed\Glaucidium cuculoides\23_seg001.wav,Glaucidium cuculoides
data\processed\Mystery mystery\163_seg000.wav,Mystery mystery
data\processed\Mystery mystery\273_seg001.wav,Mystery mystery
data\processed\Macronus gularis\17_seg012.wav,Macronus gularis
data\processed\Pellorneum ruficeps\97_seg002.wav,Pellorneum ruficeps
data\processed\Acridotheres fuscus\8_seg007.wav,Acridotheres fuscus
data\processed\Psilopogon lineatus\4_seg010.wav,Psilopogon lineatus
data\processed\Chrysococcyx maculatus\1_seg000.wav,Chrysococcyx maculatus
data\processed\Psittacula eupatria\5_seg001.wav,Psittacula eupatria
data\processed\Pomatorhinus ruficollis\1_seg020.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\431_seg015.wav,Mystery mystery
data\processed\Paradoxornis guttaticollis\4_seg005.wav,Paradoxornis guttaticollis
data\processed\Dicrurus andamanensis\10_seg016.wav,Dicrurus andamanensis
data\processed\Mystery mystery\129_seg000.wav,Mystery mystery
data\processed\Arborophila torqueola\24_seg000.wav,Arborophila torqueola
data\processed\noise\Rimator_malacoptilus__17__seg000.wav,noise
data\processed\Mystery mystery\19_seg001.wav,Mystery mystery
data\processed\Pellorneum ruficeps\26_seg018.wav,Pellorneum ruficeps
data\processed\Pluvialis squatarola\1_seg004.wav,Pluvialis squatarola
data\processed\Alcippe cinerea\4_seg011.wav,Alcippe cinerea
data\processed\Chelidorhynx hypoxanthus\14_seg008.wav,Chelidorhynx hypoxanthus
data\processed\Macronus gularis\8_seg003.wav,Macronus gularis
data\processed\Cuculus micropterus\8_seg016.wav,Cuculus micropterus
data\processed\Pnoepyga pusilla\20_seg001.wav,Pnoepyga pusilla
data\processed\Macronus gularis\10_seg002.wav,Macronus gularis
data\processed\Mystery mystery\234_seg009.wav,Mystery mystery
data\processed\Mystery mystery\70_seg001.wav,Mystery mystery
data\processed\Cyornis poliogenys\19_seg004.wav,Cyornis poliogenys
data\processed\Mystery mystery\19_seg028.wav,Mystery mystery
data\processed\Mystery mystery\124_seg014.wav,Mystery mystery
data\processed\Mystery mystery\19_seg055.wav,Mystery mystery
data\processed\Dicaeum minullum\3_seg009.wav,Dicaeum minullum
data\processed\Sphenocichla humei\37_seg006.wav,Sphenocichla humei
data\processed\Mystery mystery\442_seg011.wav,Mystery mystery
data\processed\Mystery mystery\7_seg011.wav,Mystery mystery
data\processed\Liocichla phoenicea\12_seg002.wav,Liocichla phoenicea
data\processed\Cuculus micropterus\43_seg016.wav,Cuculus micropterus
data\processed\Mystery mystery\320_seg011.wav,Mystery mystery
data\processed\Alcippe cinerea\10_seg019.wav,Alcippe cinerea
data\processed\Alcippe cinerea\10_seg004.wav,Alcippe cinerea
data\processed\Dicrurus andamanensis\5_seg009.wav,Dicrurus andamanensis
data\processed\Psittacula eupatria\21_seg005.wav,Psittacula eupatria
data\processed\Mystery mystery\72_seg001.wav,Mystery mystery
data\processed\noise\Chloropsis__1__seg007.wav,noise
data\processed\Arborophila torqueola\12_seg016.wav,Arborophila torqueola
data\processed\Rimator malacoptilus\2_seg032.wav,Rimator malacoptilus
data\processed\Mystery mystery\66_seg001.wav,Mystery mystery
data\processed\Mystery mystery\119_seg005.wav,Mystery mystery
data\processed\Pomatorhinus ruficollis\1_seg019.wav,Pomatorhinus ruficollis
data\processed\Pomatorhinus ruficollis\24_seg014.wav,Pomatorhinus ruficollis
data\processed\Chloropsis jerdoni\9_seg020.wav,Chloropsis jerdoni
data\processed\Cyornis poliogenys\18_seg007.wav,Cyornis poliogenys
data\processed\Mystery mystery\360_seg001.wav,Mystery mystery
data\processed\Macronus gularis\21_seg024.wav,Macronus gularis
data\processed\Mystery mystery\300_seg022.wav,Mystery mystery
data\processed\noise\Sphenocichla_humei__20__seg010.wav,noise
data\processed\Mystery mystery\56_seg001.wav,Mystery mystery
data\processed\Sphenocichla humei\20_seg007.wav,Sphenocichla humei
data\processed\Pellorneum ruficeps\87_seg009.wav,Pellorneum ruficeps
data\processed\Mystery mystery\231_seg000.wav,Mystery mystery
data\processed\Pnoepyga pusilla\6_seg008.wav,Pnoepyga pusilla
data\processed\Macronus gularis\21_seg012.wav,Macronus gularis
data\processed\Psittacula eupatria\21_seg003.wav,Psittacula eupatria
data\processed\Alcippe cinerea\3_seg004.wav,Alcippe cinerea
data\processed\Alcippe cinerea\20_seg002.wav,Alcippe cinerea
data\processed\Mystery mystery\43_seg063.wav,Mystery mystery
data\processed\Cyornis unicolor\14_seg001.wav,Cyornis unicolor
data\processed\Loriculus vernalis\8_seg001.wav,Loriculus vernalis
data\processed\Mystery mystery\246_seg016.wav,Mystery mystery
data\processed\Mystery mystery\311_seg004.wav,Mystery mystery
data\processed\Dicaeum cruentatum\6_seg009.wav,Dicaeum cruentatum
data\processed\noise\Chloropsis__14__seg117.wav,noise
data\processed\Pellorneum ruficeps\29_seg004.wav,Pellorneum ruficeps
data\processed\Chloropsis jerdoni\5_seg002.wav,Chloropsis jerdoni
data\processed\noise\Pellorneum_ruficeps__86__seg030.wav,noise
data\processed\Acridotheres fuscus\15_seg001.wav,Acridotheres fuscus
data\processed\Macronus gularis\20_seg001.wav,Macronus gularis
data\processed\Cyornis unicolor\5_seg012.wav,Cyornis unicolor
data\processed\Mystery mystery\360_seg039.wav,Mystery mystery
data\processed\Acridotheres fuscus\13_seg000.wav,Acridotheres fuscus
data\processed\Chloropsis\7_seg007.wav,Chloropsis
data\processed\Phylloscopus inornatus\8_seg021.wav,Phylloscopus inornatus
data\processed\Glaucidium cuculoides\33_seg001.wav,Glaucidium cuculoides
data\processed\noise\Glaucidium_cuculoides__25__seg000.wav,noise
data\processed\Mystery mystery\336_seg019.wav,Mystery mystery
data\processed\Mystery mystery\310_seg014.wav,Mystery mystery
data\processed\noise\Mystery_mystery__125__seg002.wav,noise
data\processed\Mystery mystery\383_seg000.wav,Mystery mystery
data\processed\Dicaeum chrysorrheum\1_seg008.wav,Dicaeum chrysorrheum
data\processed\Mystery mystery\228_seg002.wav,Mystery mystery
data\processed\Pellorneum ruficeps\86_seg008.wav,Pellorneum ruficeps
data\processed\Cyornis unicolor\25_seg013.wav,Cyornis unicolor
data\processed\Mystery mystery\414_seg011.wav,Mystery mystery
data\processed\Pellorneum ruficeps\60_seg004.wav,Pellorneum ruficeps
data\processed\Pellorneum ruficeps\16_seg037.wav,Pellorneum ruficeps
data\processed\Mystery mystery\228_seg000.wav,Mystery mystery
data\processed\Pellorneum ruficeps\9_seg014.wav,Pellorneum ruficeps
data\processed\Cyornis unicolor\25_seg017.wav,Cyornis unicolor
data\processed\Pnoepyga pusilla\26_seg000.wav,Pnoepyga pusilla
data\processed\Mystery mystery\122_seg009.wav,Mystery mystery
data\processed\Sphenocichla humei\11_seg003.wav,Sphenocichla humei
data\processed\Mystery mystery\232_seg011.wav,Mystery mystery
data\processed\Locustella davidi\4_seg002.wav,Locustella davidi
data\processed\noise\Mystery_mystery__246__seg009.wav,noise
data\processed\Dicrurus andamanensis\6_seg002.wav,Dicrurus andamanensis
data\processed\Mystery mystery\239_seg002.wav,Mystery mystery
data\processed\Pomatorhinus ruficollis\23_seg002.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\341_seg031.wav,Mystery mystery
data\processed\noise\Loriculus_vernalis__28__seg015.wav,noise
data\processed\Cyornis unicolor\6_seg003.wav,Cyornis unicolor
data\processed\Cyornis unicolor\10_seg043.wav,Cyornis unicolor
data\processed\Cuculus micropterus\39_seg001.wav,Cuculus micropterus
data\processed\Mystery mystery\115_seg009.wav,Mystery mystery
data\processed\Pnoepyga pusilla\22_seg004.wav,Pnoepyga pusilla
data\processed\Pomatorhinus ruficollis\23_seg000.wav,Pomatorhinus ruficollis
data\processed\Macronus gularis\21_seg014.wav,Macronus gularis
data\processed\Mystery mystery\110_seg012.wav,Mystery mystery
data\processed\Macronus gularis\16_seg002.wav,Macronus gularis
data\processed\Mystery mystery\360_seg041.wav,Mystery mystery
data\processed\Liocichla phoenicea\13_seg032.wav,Liocichla phoenicea
data\processed\Chloropsis\16_seg001.wav,Chloropsis
data\processed\Locustella davidi\5_seg004.wav,Locustella davidi
data\processed\Alcippe cinerea\17_seg002.wav,Alcippe cinerea
data\processed\Cuculus micropterus\45_seg018.wav,Cuculus micropterus
data\processed\Pluvialis squatarola\3_seg000.wav,Pluvialis squatarola
data\processed\Sphenocichla humei\14_seg006.wav,Sphenocichla humei
data\processed\Mystery mystery\377_seg015.wav,Mystery mystery
data\processed\Chloropsis jerdoni\10_seg011.wav,Chloropsis jerdoni
data\processed\Glaucidium cuculoides\27_seg003.wav,Glaucidium cuculoides
data\processed\Pellorneum ruficeps\32_seg026.wav,Pellorneum ruficeps
data\processed\Glaucidium cuculoides\10_seg011.wav,Glaucidium cuculoides
data\processed\Pellorneum ruficeps\3_seg001.wav,Pellorneum ruficeps
data\processed\noise\Sphenocichla_humei__20__seg014.wav,noise
data\processed\Pellorneum ruficeps\23_seg012.wav,Pellorneum ruficeps
data\processed\Psittacula eupatria\8_seg000.wav,Psittacula eupatria
data\processed\Acridotheres fuscus\8_seg001.wav,Acridotheres fuscus
data\processed\Dicaeum minullum\2_seg002.wav,Dicaeum minullum
data\processed\noise\Sphenocichla_humei__20__seg025.wav,noise
data\processed\Psilopogon lineatus\6_seg010.wav,Psilopogon lineatus
data\processed\Mystery mystery\336_seg047.wav,Mystery mystery
data\processed\Mystery mystery\339_seg000.wav,Mystery mystery
data\processed\noise\Chloropsis__19__seg004.wav,noise
data\processed\Glaucidium cuculoides\12_seg030.wav,Glaucidium cuculoides
data\processed\noise\Rimator_malacoptilus__5__seg007.wav,noise
data\processed\Cuculus micropterus\9_seg013.wav,Cuculus micropterus
data\processed\Acridotheres fuscus\7_seg007.wav,Acridotheres fuscus
data\processed\Cyornis unicolor\3_seg002.wav,Cyornis unicolor
data\processed\Mystery mystery\25_seg013.wav,Mystery mystery
data\processed\Pomatorhinus ruficollis\18_seg026.wav,Pomatorhinus ruficollis
data\processed\Sturnia malabarica\2_seg000.wav,Sturnia malabarica
data\processed\Mystery mystery\124_seg007.wav,Mystery mystery
data\processed\Mystery mystery\378_seg002.wav,Mystery mystery
data\processed\Mystery mystery\341_seg025.wav,Mystery mystery
data\processed\Chloropsis\7_seg003.wav,Chloropsis
data\processed\Mystery mystery\30_seg001.wav,Mystery mystery
data\processed\Arborophila torqueola\20_seg011.wav,Arborophila torqueola
data\processed\Acridotheres fuscus\2_seg005.wav,Acridotheres fuscus
data\processed\Mystery mystery\83_seg006.wav,Mystery mystery
data\processed\Cyornis unicolor\28_seg000.wav,Cyornis unicolor
data\processed\Sturnia malabarica\4_seg001.wav,Sturnia malabarica
data\processed\noise\Pomatorhinus_ruficollis__4__seg028.wav,noise
data\processed\Mystery mystery\240_seg027.wav,Mystery mystery
data\processed\Mystery mystery\110_seg005.wav,Mystery mystery
data\processed\Mystery mystery\340_seg006.wav,Mystery mystery
data\processed\Arachnothera magna\1_seg002.wav,Arachnothera magna
data\processed\Arborophila torqueola\24_seg005.wav,Arborophila torqueola
data\processed\Stachyridopsis ambigua\2_seg000.wav,Stachyridopsis ambigua
data\processed\Psittacula eupatria\1_seg000.wav,Psittacula eupatria
data\processed\Cyornis unicolor\19_seg005.wav,Cyornis unicolor
data\processed\noise\Spelaeornis_oatesi__5__seg019.wav,noise
data\processed\Mystery mystery\432_seg023.wav,Mystery mystery
data\processed\Sphenocichla humei\6_seg009.wav,Sphenocichla humei
data\processed\Psittacula eupatria\5_seg007.wav,Psittacula eupatria
data\processed\Mystery mystery\11_seg000.wav,Mystery mystery
data\processed\Psilopogon lineatus\4_seg017.wav,Psilopogon lineatus
data\processed\Pomatorhinus ruficollis\29_seg003.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\386_seg009.wav,Mystery mystery
data\processed\Mystery mystery\199_seg000.wav,Mystery mystery
data\processed\Mystery mystery\426_seg015.wav,Mystery mystery
data\processed\Mystery mystery\110_seg000.wav,Mystery mystery
data\processed\Loriculus vernalis\8_seg000.wav,Loriculus vernalis
data\processed\Acridotheres fuscus\4_seg001.wav,Acridotheres fuscus
data\processed\Psittacula eupatria\4_seg007.wav,Psittacula eupatria
data\processed\Mystery mystery\423_seg021.wav,Mystery mystery
data\processed\Psilopogon lineatus\6_seg003.wav,Psilopogon lineatus
data\processed\noise\Rimator_malacoptilus__10__seg006.wav,noise
data\processed\Cuculus micropterus\45_seg020.wav,Cuculus micropterus
data\processed\Phylloscopus forresti\4_seg002.wav,Phylloscopus forresti
data\processed\Pellorneum ruficeps\23_seg010.wav,Pellorneum ruficeps
data\processed\Chloropsis jerdoni\5_seg003.wav,Chloropsis jerdoni
data\processed\Glaucidium cuculoides\31_seg078.wav,Glaucidium cuculoides
data\processed\Pomatorhinus ruficollis\10_seg015.wav,Pomatorhinus ruficollis
data\processed\Cuculus micropterus\30_seg004.wav,Cuculus micropterus
data\processed\Pellorneum ruficeps\3_seg000.wav,Pellorneum ruficeps
data\processed\Mystery mystery\331_seg000.wav,Mystery mystery
data\processed\noise\Cuculus_micropterus__35__seg023.wav,noise
data\processed\Chelidorhynx hypoxanthus\10_seg024.wav,Chelidorhynx hypoxanthus
data\processed\noise\Rimator_malacoptilus__8__seg011.wav,noise
data\processed\Pomatorhinus ruficollis\39_seg004.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\6_seg008.wav,Mystery mystery
data\processed\Mystery mystery\82_seg001.wav,Mystery mystery
data\processed\Mystery mystery\319_seg001.wav,Mystery mystery
data\processed\Glaucidium cuculoides\8_seg011.wav,Glaucidium cuculoides
data\processed\Mystery mystery\301_seg042.wav,Mystery mystery
data\processed\Pnoepyga pusilla\1_seg012.wav,Pnoepyga pusilla
data\processed\Pnoepyga pusilla\11_seg001.wav,Pnoepyga pusilla
data\processed\Mystery mystery\282_seg001.wav,Mystery mystery
data\processed\Cyornis unicolor\25_seg022.wav,Cyornis unicolor
data\processed\Cuculus micropterus\8_seg036.wav,Cuculus micropterus
data\processed\Mystery mystery\9_seg017.wav,Mystery mystery
data\processed\Sturnia malabarica\11_seg000.wav,Sturnia malabarica
data\processed\Locustella davidi\4_seg003.wav,Locustella davidi
data\processed\Mystery mystery\24_seg007.wav,Mystery mystery
data\processed\Pellorneum ruficeps\32_seg003.wav,Pellorneum ruficeps
data\processed\Pellorneum ruficeps\26_seg001.wav,Pellorneum ruficeps
data\processed\Mystery mystery\373_seg000.wav,Mystery mystery
data\processed\Pellorneum ruficeps\42_seg001.wav,Pellorneum ruficeps
data\processed\Chloropsis\2_seg007.wav,Chloropsis
data\processed\Pomatorhinus ruficollis\36_seg001.wav,Pomatorhinus ruficollis
data\processed\Centropus andamanensis\2_seg006.wav,Centropus andamanensis
data\processed\noise\Sphenocichla_humei__16__seg006.wav,noise
